timestamp,lat,lon,speed,vehicle_count
2021-06-10T11:20:02.343829,53.597435,9.919663,63,3
2013-05-06T12:18:09.321947,53.506157,10.028631,5,8
1988-12-08T20:25:25.585975,53.506084,9.900055,61,2
2002-12-27T16:45:22.627777,53.562552,9.916334,46,8
1991-04-22T03:17:12.698708,53.57107,10.051434,79,3
2007-12-28T14:54:17.174196,53.506748,9.973368,71,1
2021-11-16T00:37:00.061316,53.528747,9.931852,60,10
2015-10-27T05:25:52.066177,53.538209,10.056792,3,5
1982-03-29T03:11:18.665843,53.556194,9.918521,72,5
2014-04-15T07:01:34.449808,53.581278,9.962154,67,9
2012-02-18T05:36:34.640718,53.570614,9.959921,3,9
1973-09-02T06:07:41.721226,53.551082,10.069862,73,9
2011-02-21T14:42:11.690997,53.543059,9.981158,35,5
2017-04-16T21:36:01.935604,53.550806,9.98585,76,1
2011-02-05T22:53:09.282155,53.579677,10.078575,68,9
1970-07-21T17:13:50.206225,53.539396,9.910509,28,2
2009-08-20T20:16:42.913599,53.560397,10.061744,16,1
1992-10-15T21:17:11.486744,53.586691,9.975993,15,7
2020-08-12T05:19:12.982589,53.565299,9.957803,33,8
1980-07-09T23:10:30.180834,53.550642,9.964326,54,4
1973-06-05T10:15:09.061131,53.541555,9.930052,51,2
1985-08-13T11:45:46.308646,53.537464,9.991599,71,1
2000-01-20T03:15:04.437026,53.523562,10.087163,69,3
1989-03-27T20:05:33.995453,53.58552,9.966737,30,3
2009-01-23T08:01:14.708509,53.546682,9.91328,69,2
1995-05-03T07:48:29.054876,53.50187,10.056503,10,9
1993-08-29T21:29:22.112525,53.545297,9.925662,1,7
1997-01-22T18:18:24.902168,53.539326,10.086606,36,5
2013-04-08T13:40:52.720810,53.585535,10.040862,61,7
2015-11-11T17:25:01.124802,53.599233,10.045026,45,10
2014-06-16T10:47:53.038550,53.54558,10.010027,64,6
1979-06-23T22:17:52.087421,53.544834,9.915408,45,3
1989-10-01T17:42:25.802601,53.570716,9.940002,77,3
1987-01-11T21:04:09.619154,53.524396,9.945716,53,7
2018-04-26T17:53:57.562711,53.555324,10.067654,68,3
2020-02-26T19:21:51.737015,53.511831,9.920687,47,8
1973-02-21T17:40:45.206656,53.58053,10.010385,36,1
1974-01-10T23:31:20.514946,53.524388,10.050416,60,4
1997-01-26T16:25:55.444611,53.520137,9.920238,72,4
1997-04-19T09:11:54.575170,53.5062,10.065737,39,9
2024-09-22T23:56:23.909234,53.578329,9.999828,21,3
2011-01-21T19:36:56.734046,53.596826,10.071879,38,6
1978-11-03T10:20:43.565121,53.550492,10.072926,32,7
2021-03-31T05:10:46.363922,53.584231,9.963389,76,6
2022-08-11T12:18:40.711908,53.587705,10.09723,30,1
2023-02-06T08:24:03.661977,53.56724,10.082428,4,6
2005-10-22T05:58:31.010795,53.595161,10.010325,22,5
2020-03-25T15:15:12.975910,53.538851,9.901227,24,9
2018-12-29T02:37:53.830757,53.53472,9.993842,69,2
2003-08-13T05:18:41.367356,53.517972,10.011339,63,5
1991-12-09T13:10:13.695918,53.573884,10.011878,48,4
2023-08-21T08:09:53.186629,53.52546,9.988156,21,7
2015-04-09T09:47:12.641932,53.598653,9.942846,58,5
2019-06-13T14:30:29.335463,53.512753,10.08843,19,10
1998-09-29T12:28:14.709061,53.51856,10.090287,77,4
1983-12-05T23:45:35.643820,53.579828,9.950217,74,10
1990-02-24T15:13:50.486858,53.513773,10.047584,18,9
1995-09-06T07:04:43.282243,53.566025,10.030713,3,2
1971-07-22T23:34:01.498653,53.536404,10.00039,10,9
1984-04-12T08:59:24.716269,53.511844,10.013192,35,9
1971-03-27T17:42:28.429360,53.536308,9.922833,1,2
1999-04-11T09:46:55.174232,53.579493,10.027277,26,9
1999-12-18T05:09:26.114599,53.596937,9.916761,46,10
2002-12-13T09:09:03.205595,53.595756,9.905663,72,10
1980-05-17T17:13:47.428833,53.536329,10.085311,5,3
1984-05-04T17:15:31.082276,53.5788,10.065259,30,6
2010-06-21T14:06:41.056954,53.531234,10.013325,3,8
1997-07-07T16:12:53.250435,53.528806,10.004809,76,3
1984-09-30T14:33:09.709682,53.553264,10.034722,38,5
2017-08-14T18:36:17.371291,53.5992,9.934203,40,10
1976-02-28T00:34:22.089818,53.525657,9.955796,7,4
2012-07-24T00:16:24.497751,53.500185,10.039138,12,3
1981-08-21T23:33:53.089964,53.537438,9.911288,61,5
2004-06-13T23:34:48.342216,53.507783,10.021678,36,9
1999-06-26T15:46:31.842136,53.560631,9.92345,4,4
1997-06-24T11:00:45.186475,53.501974,9.959368,53,9
1980-12-06T03:06:19.663730,53.572203,10.004699,27,6
1979-07-06T05:02:40.890154,53.59588,10.058138,41,5
1983-09-21T06:43:41.537847,53.589379,10.061904,41,10
1986-09-22T06:48:35.833887,53.556471,9.900909,54,3
2008-10-05T04:46:41.296991,53.576608,10.069167,78,10
1974-12-31T06:31:31.171628,53.546019,9.944207,28,2
2015-05-03T05:51:13.181414,53.572943,10.069934,77,6
2019-10-03T15:13:37.944836,53.510863,9.965039,60,4
1971-11-10T20:24:40.159821,53.575318,10.0767,39,4
2017-06-02T17:16:03.436619,53.525731,9.930196,41,6
2024-07-02T19:14:08.718714,53.52759,10.030334,8,8
2009-11-15T06:58:49.414320,53.559907,10.050858,8,2
1979-08-17T01:33:17.638229,53.53045,10.029832,2,8
1983-12-02T17:55:52.351840,53.555364,9.923125,8,1
2020-09-18T02:54:52.139668,53.583216,9.903979,58,6
1981-07-13T09:19:17.468277,53.512218,10.081841,73,3
1974-04-20T23:10:46.234971,53.54876,9.912277,34,7
1995-04-22T13:54:33.981259,53.536716,9.988946,52,2
2007-09-30T19:58:02.823076,53.572845,9.942015,12,4
1998-05-20T22:10:42.004740,53.520661,9.959936,43,3
1992-12-31T10:25:14.064101,53.567895,9.991685,32,2
1981-07-04T17:13:34.146734,53.520384,9.920331,64,1
2012-04-01T13:12:30.826856,53.548321,9.910115,14,3
1973-02-03T17:26:03.815877,53.575644,9.987128,35,6
1977-01-26T14:33:12.937223,53.553845,10.096629,20,4
2018-10-16T18:15:57.051948,53.53532,9.917441,14,5
1992-04-02T16:43:15.585159,53.515112,9.922484,38,7
1995-01-11T08:55:59.163316,53.526982,10.077429,31,4
1977-12-01T09:36:32.218425,53.596487,9.961742,54,1
1978-12-06T18:47:30.412923,53.548367,9.919379,25,9
2013-04-20T13:17:51.589849,53.551452,9.900481,15,7
2002-05-16T12:30:49.958946,53.597431,9.937996,73,1
1999-08-04T04:29:24.836291,53.555239,10.046176,65,10
2016-11-21T03:55:43.315149,53.562047,10.038785,27,1
2016-09-25T14:46:45.514925,53.58436,9.918988,66,4
2013-07-23T21:19:07.767604,53.500218,9.96664,20,2
1980-11-19T17:04:06.713889,53.511968,10.01169,65,8
1989-11-05T12:27:46.404102,53.543196,9.976165,60,9
2005-01-01T21:23:57.679606,53.577646,10.076233,17,8
1989-08-02T20:52:28.003694,53.549803,9.986285,38,5
2021-03-31T10:14:06.829058,53.572848,9.971113,37,10
2018-05-05T06:20:39.348164,53.575589,10.082002,64,1
1999-02-05T04:26:00.385665,53.520449,9.977554,62,9
1976-07-11T07:36:47.732288,53.526203,10.075751,8,5
1973-01-31T03:20:19.902506,53.558799,10.063687,69,2
2024-01-20T01:17:47.177248,53.513878,9.931316,40,1
1979-08-08T16:25:42.057036,53.535481,10.08638,31,6
1973-04-18T03:18:36.331560,53.552352,10.051582,3,10
2025-05-21T13:31:35.724217,53.566492,9.970864,57,4
1974-12-06T20:14:03.699933,53.506988,9.938038,18,8
1971-09-05T17:22:44.265483,53.532476,9.93828,36,6
1992-11-25T14:06:51.945456,53.578119,9.941238,41,10
1970-08-15T18:45:05.676783,53.564208,9.971466,26,4
2024-12-22T13:16:31.900882,53.586025,10.086979,31,7
2000-08-02T19:01:37.350429,53.555326,9.953426,34,6
1987-06-17T16:25:23.681825,53.568438,9.989604,46,4
1996-09-05T15:39:33.978241,53.519073,10.074609,53,5
1988-05-01T09:42:57.574463,53.541645,9.935756,23,7
1990-07-08T20:46:39.711327,53.531408,10.056269,74,5
1974-02-12T00:24:57.385440,53.594142,9.960245,34,2
1983-06-03T04:07:10.022359,53.546593,9.995465,34,10
1994-12-23T09:25:46.536216,53.588927,10.00332,74,2
2007-05-26T20:43:59.723337,53.568908,10.028783,3,8
2025-03-14T08:17:08.587594,53.5303,9.968405,49,8
2016-10-16T20:10:13.470701,53.521457,10.08219,42,5
2006-10-02T19:00:00.633960,53.584961,9.931174,62,3
2019-03-26T13:29:09.359138,53.594671,9.992443,10,9
1971-04-04T17:06:36.589984,53.526225,10.05923,7,9
1994-09-07T23:53:11.760261,53.503984,9.966278,64,4
1975-03-11T08:49:58.887874,53.58527,10.039971,14,2
2004-04-15T15:12:13.494247,53.593748,10.091024,76,2
2012-02-03T21:23:18.254832,53.547681,9.998797,0,5
1976-03-28T10:06:16.793160,53.575347,10.015849,25,9
1988-01-16T19:01:41.947115,53.51539,10.075793,57,3
2008-05-11T16:09:34.028614,53.555553,9.930219,33,1
1971-11-27T07:12:53.791803,53.533306,10.012147,36,9
1995-02-04T16:39:39.430980,53.570366,10.09363,65,4
2015-01-09T20:52:53.277424,53.543106,9.991062,51,2
2024-04-10T01:30:18.222832,53.534037,10.005119,54,10
2017-05-22T09:46:34.358437,53.54389,10.025049,31,2
1994-05-23T21:01:38.508943,53.515735,9.951832,58,10
1970-04-10T13:33:02.619360,53.586683,9.925092,37,8
1992-10-11T07:52:04.038926,53.50777,10.086298,48,6
2010-03-18T12:52:18.636973,53.506463,10.05224,18,7
2023-07-28T13:12:06.167055,53.537422,9.985093,65,5
1990-02-19T01:47:39.228814,53.539656,9.991249,71,5
1977-12-22T00:00:40.625538,53.531502,9.99092,77,10
1987-08-30T06:53:13.238516,53.594204,9.90843,8,6
2008-12-08T10:30:40.853907,53.57606,9.964112,2,6
2006-12-30T14:32:27.310838,53.517781,9.995119,27,8
2007-09-15T13:00:41.388720,53.575511,9.95065,40,6
2019-03-07T23:54:04.940869,53.598451,9.970626,1,8
2000-03-24T09:26:55.878162,53.586763,10.028678,61,8
1992-09-09T13:42:59.561204,53.588393,9.998224,26,4
2015-12-03T17:12:57.812360,53.526486,10.042433,76,4
2010-04-07T08:21:27.360723,53.528618,9.949089,14,10
1973-02-14T08:45:32.460823,53.536334,9.901442,11,9
1983-09-05T11:37:11.894807,53.538576,9.938231,2,2
1986-10-19T22:53:19.556068,53.544598,9.927643,78,5
2009-09-16T13:19:19.893336,53.527016,9.916846,8,2
2019-04-19T12:14:01.668230,53.597978,9.991758,61,1
2006-02-12T21:55:49.432194,53.568054,10.077014,8,10
2010-07-19T00:15:35.407303,53.580198,9.936165,3,10
2009-12-04T00:53:09.315396,53.537711,10.046931,31,4
2012-04-18T18:39:24.001391,53.592014,9.923751,60,10
1981-11-26T11:35:24.831932,53.584849,10.059744,21,10
2012-03-12T05:49:10.118475,53.514228,10.005734,20,4
1987-12-31T17:34:12.157906,53.526449,9.966002,53,5
1997-10-10T06:15:39.012077,53.585357,10.052413,57,6
1997-05-06T10:33:00.628392,53.528746,10.01107,34,4
1997-10-23T11:08:17.140708,53.597957,10.074154,36,1
2022-09-17T06:35:58.062709,53.543867,10.094345,60,9
2012-03-13T12:20:25.378788,53.53892,9.964298,48,6
2021-07-02T08:02:51.646911,53.540026,9.99964,42,2
1988-06-22T01:34:23.099905,53.579588,9.917596,9,5
1984-11-03T14:57:44.670213,53.518351,9.94897,56,2
1975-10-11T02:15:46.635309,53.549217,9.924725,79,7
1977-03-26T02:59:30.061017,53.554634,9.963669,77,9
2016-08-29T14:11:40.919266,53.544717,9.900614,18,10
2010-04-30T15:55:57.341710,53.503767,10.059292,64,10
1996-09-10T09:38:04.828060,53.575067,10.05197,80,3
1976-04-16T19:52:35.392058,53.543748,10.056634,24,2
2022-05-23T06:33:06.781021,53.513288,10.083671,5,2
1995-06-29T20:02:17.751124,53.577997,9.934554,30,4
2012-05-01T13:20:35.422959,53.548711,9.936243,23,2
2013-04-12T18:18:27.284559,53.557443,10.020773,75,1
2012-10-29T15:39:18.615537,53.576577,9.955811,46,8
2015-11-29T06:42:31.765279,53.559562,9.92828,40,4
2024-01-10T09:03:23.990508,53.539803,9.932666,37,10
2004-12-02T14:53:54.221546,53.536675,9.922031,4,9
1989-08-14T01:03:55.389124,53.514201,10.077733,18,1
2023-10-17T07:15:48.829287,53.512238,9.944717,76,1
1973-06-02T13:52:16.725996,53.561214,9.940581,11,7
1973-03-20T06:28:22.847871,53.512828,9.901148,27,10
1999-08-20T12:08:13.600734,53.501726,10.062751,52,5
2020-11-21T22:31:37.148359,53.569694,10.02584,73,6
2007-12-07T06:57:05.438458,53.588576,10.01344,35,5
1992-12-05T02:03:36.694406,53.597491,9.943509,46,2
2012-10-13T22:59:33.019379,53.575404,10.054986,70,8
1979-12-27T05:52:41.015886,53.531047,10.009261,58,6
1998-04-30T10:57:40.085155,53.579921,10.091973,4,8
2004-02-12T08:00:22.282588,53.533422,9.975143,63,10
1986-02-06T17:03:22.373480,53.573996,10.067969,34,4
2014-03-09T10:24:56.707536,53.545701,10.021941,43,3
2002-05-05T09:10:12.092989,53.516451,10.07852,10,2
2013-11-05T21:23:02.543933,53.544101,10.031627,0,5
1989-07-25T06:53:15.098255,53.583744,10.086158,38,6
2016-06-03T15:46:59.775242,53.568575,9.944756,69,1
1985-09-14T22:44:52.010075,53.593916,10.063625,24,2
1985-11-16T19:39:19.252795,53.562706,9.974193,67,7
1979-04-28T14:51:19.611094,53.590367,10.015077,7,8
1976-07-14T15:37:24.259602,53.587581,10.081051,20,4
2001-03-06T20:32:36.674077,53.539506,10.005649,28,10
2004-09-28T06:51:17.173078,53.587215,10.036708,72,2
2011-06-01T01:32:33.154334,53.53468,9.941763,57,10
1978-08-31T11:37:51.525355,53.53124,9.908876,78,6
2007-11-07T04:52:29.482693,53.526143,10.09884,63,2
2011-12-23T19:11:50.628896,53.515301,9.99332,32,6
1991-11-13T19:47:13.581615,53.532014,9.971796,30,9
2021-10-26T03:43:42.412079,53.502716,9.960581,49,10
2015-01-19T19:24:49.274005,53.573105,9.983795,46,9
2008-03-28T08:52:28.731754,53.568227,10.047088,49,2
2022-11-01T15:31:36.718652,53.503259,9.934653,30,1
1987-02-18T14:49:27.319742,53.572424,9.939902,24,6
2015-03-15T02:00:19.398845,53.502171,10.079241,44,8
1990-05-05T16:59:20.968121,53.501332,10.076893,36,9
1993-01-31T15:11:47.373713,53.513581,10.041559,16,4
2008-12-02T13:45:24.013450,53.566326,9.957103,27,5
1991-02-01T04:14:31.143282,53.563615,10.024823,39,7
1978-03-02T15:24:40.253179,53.561501,9.904651,26,6
2011-08-04T13:43:24.543607,53.513213,9.990465,21,8
2023-07-03T02:32:35.642497,53.504519,9.929599,72,4
2010-11-06T05:26:17.303141,53.510682,9.932117,78,8
1994-03-30T09:26:02.428870,53.503161,9.952344,68,3
2024-06-19T20:48:48.749718,53.558162,10.09072,4,3
2019-02-09T15:46:56.481614,53.51569,10.066065,66,2
1986-01-29T01:44:27.121152,53.521097,10.049019,40,4
2008-11-11T23:26:59.672446,53.511684,9.963581,28,8
2020-08-18T13:18:30.342700,53.508549,10.063635,7,10
2002-04-28T02:19:49.618616,53.539606,9.984607,23,4
1974-02-15T11:38:01.497109,53.595293,9.902052,59,8
2001-08-09T08:00:23.311164,53.561961,10.083,53,10
2014-07-05T03:29:04.903329,53.53455,10.082667,70,5
1987-03-08T19:56:32.378245,53.571047,9.956986,36,9
1986-12-21T23:22:55.241246,53.563465,9.972645,55,8
2016-07-27T15:19:35.890734,53.529015,10.013959,53,1
1994-06-13T16:22:31.090791,53.51546,9.914508,10,8
2013-09-05T17:52:34.946957,53.508414,10.053378,66,8
1977-01-13T23:16:32.551755,53.542281,10.003359,13,7
1974-04-28T10:20:41.935290,53.52538,10.070914,74,1
1998-05-10T03:39:48.781527,53.574195,10.005832,59,5
1986-08-01T15:24:33.637376,53.535871,9.974699,18,3
1973-04-30T09:53:58.553323,53.544549,10.078775,25,5
2009-09-20T06:09:40.642760,53.531365,10.060903,9,2
2009-01-26T00:19:16.236310,53.554522,9.918171,72,2
2001-06-19T05:26:15.972900,53.566229,10.042364,12,8
2024-07-25T17:47:37.706302,53.545561,9.958071,62,3
1997-12-20T01:01:08.226184,53.503604,10.03794,18,2
2023-09-02T11:37:54.508622,53.551033,10.061619,38,7
1992-11-08T22:04:36.049891,53.540309,10.014631,30,10
2019-12-01T13:41:53.519215,53.517406,9.943369,21,6
1978-10-29T19:56:00.951961,53.544567,10.052782,3,7
1990-11-25T03:20:12.410939,53.525296,10.024453,76,8
1973-12-21T00:31:32.600467,53.560808,9.960209,80,8
2016-01-06T04:34:05.351258,53.593994,10.050931,4,1
1983-04-25T06:25:18.652880,53.522926,9.928344,47,8
2002-10-07T17:23:49.144377,53.597089,10.093251,48,3
1990-02-24T08:49:09.441681,53.559091,9.902876,14,5
2009-07-21T01:30:10.468722,53.518158,9.909092,65,2
2021-03-18T07:03:18.867462,53.564594,10.040297,57,8
2021-06-29T17:32:13.259066,53.574277,9.991236,65,10
1972-07-27T07:35:54.775294,53.543495,10.048298,22,4
2007-05-06T03:39:17.770888,53.549087,10.039944,59,8
1979-12-17T00:31:06.243179,53.561367,9.963257,31,5
1982-02-28T23:01:51.324118,53.507042,9.998724,7,10
1977-03-12T15:13:58.810841,53.536905,9.926323,47,1
1989-04-02T02:07:54.688645,53.5799,10.052257,56,3
2007-02-04T06:34:05.549217,53.597987,10.076415,15,10
1980-12-15T11:36:57.279156,53.597688,10.0702,69,6
2017-12-23T17:35:29.459479,53.524075,10.026449,35,8
2009-12-18T20:54:10.452269,53.565457,10.074809,36,5
2023-11-30T14:07:36.175394,53.56024,9.998957,29,5
2011-08-27T14:48:15.827574,53.545782,9.939299,80,8
2018-05-17T17:19:45.264866,53.523625,9.998849,15,2
2001-01-26T03:52:07.698977,53.544991,10.052825,55,9
1984-06-06T04:43:19.661180,53.507927,9.933402,0,7
1993-09-25T21:29:17.319155,53.579175,9.998245,1,8
2025-02-25T23:58:40.996137,53.555212,9.930572,46,7
2012-09-07T20:06:33.343725,53.516578,10.088939,76,1
2022-11-30T02:06:15.624192,53.598168,9.913034,42,3
2001-01-02T02:50:09.630583,53.54757,9.904522,52,9
1994-11-21T23:04:24.699336,53.57254,9.992155,76,7
1979-09-03T02:23:57.006188,53.502611,10.059135,70,2
1981-01-09T14:05:47.951173,53.574695,9.980004,6,2
1995-08-25T06:06:52.199565,53.532054,9.92413,60,10
1976-03-07T23:28:43.534573,53.507244,9.905881,59,7
2001-11-03T12:01:29.824414,53.503385,9.943127,11,4
1996-06-15T21:04:28.572371,53.528532,9.998108,3,2
1972-01-04T08:14:53.585735,53.510651,9.982983,10,2
1983-06-20T12:24:19.679674,53.593396,10.08175,68,3
2007-09-05T18:55:51.904755,53.585279,9.914385,67,6
2010-04-15T10:35:42.819465,53.514224,9.994973,50,4
1995-03-17T10:12:21.738732,53.553978,10.069496,7,1
2002-09-08T16:25:22.490897,53.549207,10.076051,27,10
1990-05-15T07:36:57.511120,53.543155,10.081376,63,7
1978-04-13T19:17:53.692061,53.560452,9.961435,32,9
2008-04-15T07:52:03.382055,53.529834,10.079024,80,9
2005-02-07T08:20:04.024925,53.59772,10.013082,63,9
2004-02-16T04:34:07.875500,53.525651,9.919134,71,4
1989-06-24T07:37:48.491709,53.546948,10.015409,13,1
1976-10-31T14:01:40.527584,53.566472,10.078419,33,2
2010-07-26T11:46:54.931655,53.542225,9.966564,31,6
2022-01-31T09:35:55.867584,53.581076,9.932311,37,9
2022-08-24T16:28:12.192271,53.51518,10.032907,1,6
2025-04-30T08:32:23.727480,53.541961,10.043264,13,5
2004-07-02T17:45:03.500195,53.583674,9.966487,5,7
2013-02-20T18:39:15.053151,53.599101,10.025966,56,4
1991-03-29T12:50:21.617339,53.543884,9.970186,65,6
2017-11-25T15:56:53.011330,53.592004,9.964688,10,10
2001-08-09T18:15:45.606075,53.548302,10.043092,32,10
1979-02-21T07:25:36.453995,53.51681,9.952621,20,4
1976-12-29T21:29:12.541877,53.517852,9.977486,36,4
1970-06-01T19:37:33.184393,53.561139,9.966975,19,9
2015-06-03T04:07:21.476085,53.566163,10.076,6,9
1979-08-26T07:25:43.824271,53.51071,10.074979,25,8
2023-08-11T19:49:16.757328,53.591788,9.902886,69,2
1989-05-22T00:09:16.709707,53.50061,10.093354,33,7
1999-01-03T05:52:50.418078,53.557232,9.962861,45,10
1979-07-29T13:42:46.889462,53.509588,10.082708,54,3
2002-09-13T22:06:43.924092,53.558285,9.948658,70,7
1971-07-27T12:42:00.136938,53.581133,9.934356,75,2
2016-05-25T22:04:49.913831,53.503862,9.930811,6,10
1999-02-08T01:39:55.719725,53.58466,10.002925,45,7
2000-10-17T01:19:01.046563,53.573074,9.942104,3,9
1989-09-01T08:13:10.894836,53.559624,10.094149,60,2
1989-03-21T15:24:26.715333,53.560378,9.961249,29,7
1987-08-11T01:06:45.015704,53.560999,9.942353,66,5
1979-10-12T23:53:56.129658,53.535307,10.017244,79,7
2022-09-12T12:51:25.238919,53.54369,10.099538,17,8
2012-10-02T13:48:01.400307,53.594608,10.073923,38,10
2024-10-17T20:05:24.106343,53.59695,9.916676,50,6
2017-01-06T16:34:55.952984,53.590253,10.019621,44,4
1977-06-09T02:48:05.641270,53.503362,9.930852,26,7
1993-01-07T09:33:56.961272,53.565919,10.053266,74,10
1971-02-16T14:34:01.403563,53.596419,10.057459,39,9
2020-06-02T04:11:35.617318,53.5998,9.962564,3,3
1981-12-09T21:11:26.626722,53.594344,10.032763,15,5
2019-03-23T16:15:32.959555,53.539651,9.954773,57,7
1990-04-06T05:03:48.003386,53.588736,10.096231,54,10
2017-01-10T00:15:19.575625,53.518053,10.085387,25,6
1987-12-13T14:14:36.538118,53.56682,9.93782,70,3
1995-03-14T23:09:40.378571,53.58687,10.000723,31,8
1974-03-22T20:20:27.172040,53.531719,9.980163,64,3
2008-03-04T22:14:31.866542,53.52742,10.037341,48,6
2006-04-16T12:05:09.689663,53.566058,9.919249,8,7
2020-04-04T05:07:13.620555,53.513615,9.959042,9,9
1977-11-01T04:33:20.494318,53.530411,10.011213,39,2
1979-02-14T00:52:40.495032,53.562758,9.998281,46,8
1986-02-03T02:02:24.955411,53.513016,9.922634,21,2
2002-07-29T16:06:39.409297,53.510719,10.052652,62,9
1981-04-28T06:29:10.818267,53.542622,10.097477,74,8
1978-01-02T19:03:54.693570,53.50332,9.98196,26,8
2002-07-05T21:07:24.104732,53.582642,10.048375,36,5
2020-11-10T12:44:41.587380,53.556715,9.924814,44,4
2008-04-04T13:55:00.292782,53.517069,9.916183,51,9
1984-01-04T12:03:05.709141,53.508146,10.030564,18,6
1981-09-29T09:24:52.464233,53.599062,9.951581,11,6
2015-10-31T13:44:32.696114,53.560451,10.019806,21,9
1995-09-29T21:42:43.743873,53.52283,10.074113,61,10
2018-05-06T07:44:50.084903,53.532942,10.020985,44,10
2014-12-13T12:16:02.791468,53.507163,9.923379,46,6
2008-09-10T15:15:03.646804,53.572646,9.9066,7,1
1981-03-18T15:47:59.529184,53.510911,10.012387,0,6
1998-01-21T05:41:05.769232,53.59974,9.998059,51,1
1989-01-30T03:11:53.531957,53.538701,10.061088,29,5
2004-08-23T13:37:30.961142,53.57999,9.916524,14,5
1998-07-28T08:56:26.104846,53.53114,10.055599,22,6
1985-08-12T17:52:55.810140,53.52779,9.926353,35,2
2021-03-08T16:08:51.902862,53.531051,10.072296,16,9
1981-04-18T23:49:46.801618,53.535585,9.948971,31,3
2004-09-05T07:54:29.900123,53.535166,9.926347,14,8
2007-07-23T20:05:03.458141,53.527288,10.017879,60,10
2011-09-09T06:52:42.675545,53.521025,9.944902,73,1
1983-11-16T13:21:55.059319,53.588522,9.967605,12,6
1975-09-04T09:12:44.268553,53.588891,10.005705,24,5
2014-02-17T07:41:54.873569,53.562169,10.098526,66,8
1999-11-21T15:28:02.535324,53.573713,9.960262,52,8
2003-06-13T12:26:18.412896,53.526974,10.001481,22,5
2025-05-19T21:56:09.974028,53.514909,10.031582,73,9
1993-09-15T07:43:51.782091,53.565799,9.979505,25,7
1982-09-13T03:24:03.089971,53.505454,10.024346,71,9
2011-06-28T16:12:50.430837,53.563194,9.928189,36,4
1996-10-09T03:36:15.964434,53.594226,9.916374,12,7
1973-02-04T16:12:08.028523,53.586442,9.942633,39,10
2005-05-05T07:50:58.726629,53.536716,9.983717,53,5
2013-07-02T11:30:04.651185,53.543403,10.086025,20,9
1971-01-05T18:44:28.767219,53.564945,10.060643,44,2
2009-12-14T02:18:55.237048,53.558007,9.947,63,9
1994-03-12T11:17:04.386399,53.536729,9.960262,21,2
2004-06-10T07:38:18.140283,53.559475,9.910107,61,3
1996-06-09T04:15:20.090627,53.5283,9.937529,33,8
1979-10-13T16:20:11.989678,53.567969,9.922739,39,8
1980-10-27T11:59:59.760004,53.521391,10.053087,51,5
2018-07-13T19:56:43.874224,53.522759,9.931846,56,10
2008-09-26T01:55:28.543038,53.514365,10.039515,70,2
1993-06-04T14:31:50.782961,53.54094,10.023244,49,1
1974-09-02T00:59:14.696997,53.57975,9.929331,28,1
1995-12-12T10:51:51.902200,53.53536,9.913952,1,8
2011-09-14T03:49:44.038219,53.518875,10.04542,0,5
1977-06-14T23:42:33.781274,53.529688,9.932733,74,3
2021-06-13T11:28:39.687666,53.56412,9.954188,74,3
2024-03-03T02:34:20.271584,53.573955,9.966212,52,4
2005-11-15T11:30:55.458862,53.538769,9.906354,32,2
2002-06-30T21:38:13.114143,53.501115,10.080849,4,8
1979-05-10T09:47:36.742442,53.502005,10.060686,77,5
2011-02-16T20:48:06.319688,53.555393,10.095701,79,9
1975-03-23T05:56:17.697113,53.555609,9.995552,24,9
2013-01-31T21:05:28.667952,53.588522,9.926524,8,3
1973-05-05T16:31:54.742172,53.563105,10.083636,20,1
1982-05-30T09:07:14.461662,53.51748,9.946591,65,6
1992-09-01T19:01:38.803663,53.59166,10.024331,23,8
2003-04-04T18:16:48.992043,53.584753,10.068608,0,2
1975-02-19T11:58:14.397513,53.572831,10.062779,55,9
2004-09-07T17:12:00.174879,53.522848,10.042401,56,9
1992-06-02T08:13:38.318026,53.505003,9.996082,17,7
2016-02-29T12:40:00.587736,53.543915,9.985494,10,10
1998-08-26T00:33:37.437749,53.517677,10.078405,9,3
2019-11-12T06:59:42.740350,53.599111,10.061178,28,10
2003-03-17T06:03:38.237723,53.56399,10.021414,27,2
1998-08-28T00:00:03.398404,53.504814,10.047683,37,1
2020-04-09T02:40:03.869995,53.592159,9.959511,21,6
1971-07-24T23:17:55.323830,53.569684,10.022187,41,5
1988-03-21T15:18:34.122319,53.566929,9.907829,27,8
1982-10-12T18:55:13.862469,53.561802,9.963538,73,4
1984-04-03T15:57:18.458162,53.584477,9.912289,30,5
1992-08-27T15:23:39.278390,53.524416,10.039107,0,6
1986-01-12T04:59:55.496379,53.528265,9.970938,24,10
2001-08-31T22:05:06.382156,53.576523,10.008857,35,1
1971-02-16T10:23:54.994824,53.51655,10.066708,67,9
2007-11-21T04:21:47.848204,53.544435,10.080355,45,9
1994-02-25T08:45:26.056464,53.502189,9.930602,62,8
1975-07-05T22:20:03.954169,53.547723,9.93818,7,1
2022-08-03T18:00:54.681559,53.581007,10.097782,48,2
1987-03-16T10:06:24.999800,53.502093,9.941774,35,4
2023-02-11T09:35:14.783305,53.529335,9.91944,16,4
1990-05-26T09:54:10.650316,53.549907,10.085447,14,5
1970-05-05T15:01:41.469668,53.589747,9.926175,67,10
1977-01-16T09:21:21.824803,53.512232,10.050332,18,6
1999-06-02T14:48:19.243330,53.5463,9.90581,61,5
2019-09-18T06:57:42.155978,53.571709,9.902106,49,3
